id,source_account,customer_email,customer_name,customer_phone,location,product_name,booking_created_at,visit_datetime,status,participants,gross_amount,net_amount,paid_amount,end_time,promotion_name,booking_source,private_event,is_canceled,cancelation_time,cancelation_agent,creation_agent,last_change_time,last_change_agent,is_no_show,coupon_codes_json,is_member,membership_end
bookeo_copenhagen_000465,copenhagen,customer_brittanywood_copenhagen_00465@example.com,Brittany Wood,290.960.5636,Northern Sauna Copenhagen,Sauna 120 min,2025-09-27T10:45:00,2025-10-30T10:45:00,completed,3,297.0,245.45,245.45,2025-10-30T12:45:00,,google,false,false,,,system,2025-09-27T10:45:00,system,false,[],True,2026-08-03
bookeo_copenhagen_000466,copenhagen,customer_erichess_copenhagen_00466@example.com,Eric Hess,737-339-4912,Northern Sauna Copenhagen,Sauna 60 min,2025-09-15T19:45:00,2025-10-30T19:45:00,completed,3,297.0,245.45,245.45,2025-10-30T20:45:00,,google,false,false,,,system,2025-09-15T19:45:00,system,false,[],True,2025-12-30
bookeo_copenhagen_000467,copenhagen,customer_stephaniepri_copenhagen_00467@example.com,Stephanie Price,736-843-6531x4594,Northern Sauna Copenhagen,Sauna 90 min,2025-10-30T19:00:00,2025-10-30T19:00:00,completed,4,396.0,327.27,327.27,2025-10-30T20:30:00,,referral,false,false,,,system,2025-10-30T19:00:00,system,false,[],False,
bookeo_gothenburg_000315,gothenburg,customer_autumnjohnso_gothenburg_00315@example.com,Autumn Johnson,+1-995-914-6318,Northern Sauna Gothenburg,Sauna 120 min,2025-10-19T15:00:00,2025-10-30T15:00:00,completed,2,198.0,163.64,163.64,2025-10-30T17:00:00,Member discount,google,false,false,,,system,2025-10-19T15:00:00,system,false,[],False,
bookeo_gothenburg_000316,gothenburg,customer_priscillaall_gothenburg_00316@example.com,Priscilla Allen,+1-802-230-4233x38831,Northern Sauna Gothenburg,Sauna 60 min,2025-09-27T14:15:00,2025-10-30T14:15:00,completed,6,594.0,490.91,490.91,2025-10-30T15:15:00,,referral,false,false,,,system,2025-09-27T14:15:00,system,false,[],True,2026-07-02
bookeo_bergen_000344,bergen,customer_erikabishop_bergen_00344@example.com,Erika Bishop,001-827-604-0043x866,Northern Sauna Bergen,Sauna 60 min,2025-09-20T15:15:00,2025-10-30T15:15:00,completed,4,396.0,327.27,327.27,2025-10-30T16:15:00,Spring offer,google,false,false,,,system,2025-09-20T15:15:00,system,false,[],True,2026-03-29
bookeo_bergen_000345,bergen,customer_robertpearso_bergen_00345@example.com,Robert Pearson,(202)775-7896x6368,Northern Sauna Bergen,Sauna 90 min,2025-10-14T10:30:00,2025-10-30T10:30:00,completed,5,495.0,409.09,409.09,2025-10-30T12:00:00,Spring offer,direct,false,false,,,system,2025-10-14T10:30:00,system,false,[],True,2026-05-13
bookeo_bergen_000346,bergen,customer_zacharylee_bergen_00346@example.com,Zachary Lee,2883233097,Northern Sauna Bergen,Sauna 90 min,2025-09-16T11:00:00,2025-10-30T11:00:00,completed,1,99.0,81.82,81.82,2025-10-30T12:30:00,Member discount,facebook,false,false,,,system,2025-09-16T11:00:00,system,false,[],False,
bookeo_stockholm_000707,stockholm,customer_wendyweaver_stockholm_00707@example.com,Wendy Weaver,877-507-5186x2109,Northern Sauna Stockholm,Sauna 120 min,2025-09-18T15:45:00,2025-10-31T15:45:00,completed,2,198.0,163.64,163.64,2025-10-31T17:45:00,Member discount,google,false,false,,,system,2025-09-18T15:45:00,system,false,[],False,
bookeo_stockholm_000708,stockholm,customer_josephgallow_stockholm_00708@example.com,Joseph Galloway,(881)868-9600,Northern Sauna Stockholm,Sauna 60 min,2025-10-23T13:00:00,2025-10-31T13:00:00,completed,5,495.0,409.09,409.09,2025-10-31T14:00:00,,newsletter,false,false,,,system,2025-10-23T13:00:00,system,false,[],True,2026-06-17
bookeo_stockholm_000709,stockholm,customer_kathyodonnel_stockholm_00709@example.com,Kathy Odonnell,627-890-4252,Northern Sauna Stockholm,Sauna 120 min,2025-09-13T11:45:00,2025-10-31T11:45:00,completed,3,297.0,245.45,245.45,2025-10-31T13:45:00,,google,false,false,,,system,2025-09-13T11:45:00,system,false,[],False,
bookeo_stockholm_000710,stockholm,customer_timothyhende_stockholm_00710@example.com,Timothy Henderson,001-517-392-2419x97970,Northern Sauna Stockholm,Sauna 90 min,2025-09-18T19:15:00,2025-10-31T19:15:00,completed,2,198.0,163.64,163.64,2025-10-31T20:45:00,,direct,false,false,,,system,2025-09-18T19:15:00,system,false,[],False,
bookeo_helsinki_000521,helsinki,customer_antoniolewis_helsinki_00521@example.com,Antonio Lewis,+1-209-685-4487,Northern Sauna Helsinki,Sauna 60 min,2025-10-21T12:15:00,2025-10-31T12:15:00,completed,2,198.0,163.64,163.64,2025-10-31T13:15:00,Member discount,,false,false,,,system,2025-10-21T12:15:00,system,false,[],False,
bookeo_helsinki_000522,helsinki,customer_kimberlylee_helsinki_00522@example.com,Kimberly Lee,(858)867-2602x13180,Northern Sauna Helsinki,Sauna 60 min,2025-09-22T11:30:00,2025-10-31T11:30:00,canceled,2,198.0,163.64,0.0,2025-10-31T12:30:00,,instagram,false,true,2025-09-25T11:30:00,customer,system,2025-09-25T11:30:00,customer,false,[],True,2025-12-14
bookeo_helsinki_000523,helsinki,customer_jenniferbrow_helsinki_00523@example.com,Jennifer Brown,+1-499-774-3087x8037,Northern Sauna Helsinki,Sauna 90 min,2025-10-03T17:15:00,2025-10-31T17:15:00,completed,2,198.0,163.64,163.64,2025-10-31T18:45:00,,facebook,false,false,,,system,2025-10-03T17:15:00,system,false,[],False,
bookeo_oslo_000467,oslo,customer_sarahgonzale_oslo_00467@example.com,Sarah Gonzales,(768)987-0415,Northern Sauna Oslo,Sauna 120 min,2025-09-07T17:30:00,2025-10-31T17:30:00,completed,2,198.0,163.64,163.64,2025-10-31T19:30:00,,direct,false,false,,,system,2025-09-07T17:30:00,system,false,[],False,
bookeo_oslo_000468,oslo,customer_malloryyoung_oslo_00468@example.com,Mallory Young,001-673-614-2175x6247,Northern Sauna Oslo,Sauna 120 min,2025-09-17T12:00:00,2025-10-31T12:00:00,completed,3,297.0,245.45,245.45,2025-10-31T14:00:00,Spring offer,direct,false,false,,,system,2025-09-17T12:00:00,system,false,[],True,2026-05-15
bookeo_oslo_000469,oslo,customer_russellcrawf_oslo_00469@example.com,Russell Crawford,+1-827-430-5976,Northern Sauna Oslo,Sauna 60 min,2025-10-05T16:00:00,2025-10-31T16:00:00,completed,4,396.0,327.27,327.27,2025-10-31T17:00:00,,direct,false,false,,,system,2025-10-05T16:00:00,system,false,[],False,
bookeo_oslo_000470,oslo,customer_ericsmith_oslo_00470@example.com,Eric Smith,884.464.0157x746,Northern Sauna Oslo,Sauna 60 min,2025-10-13T19:00:00,2025-10-31T19:00:00,completed,3,297.0,245.45,245.45,2025-10-31T20:00:00,,referral,false,false,,,system,2025-10-13T19:00:00,system,false,[],True,2026-01-27
bookeo_oslo_000471,oslo,customer_lucastucker_oslo_00471@example.com,Lucas Tucker,+1-956-452-5542x45866,Northern Sauna Oslo,Sauna 90 min,2025-10-16T14:00:00,2025-10-31T14:00:00,completed,3,297.0,245.45,245.45,2025-10-31T15:30:00,,facebook,false,false,,,system,2025-10-16T14:00:00,system,false,[],True,2025-11-20
bookeo_copenhagen_000468,copenhagen,customer_laurabrown_copenhagen_00468@example.com,Laura Brown,622.367.9406x015,Northern Sauna Copenhagen,Sauna 90 min,2025-09-05T17:30:00,2025-10-31T17:30:00,completed,3,297.0,245.45,245.45,2025-10-31T19:00:00,Spring offer,direct,false,false,,,system,2025-09-05T17:30:00,system,false,[],False,
bookeo_copenhagen_000469,copenhagen,customer_christopherl_copenhagen_00469@example.com,Christopher Love,586.888.3392,Northern Sauna Copenhagen,Sauna 60 min,2025-10-18T20:45:00,2025-10-31T20:45:00,completed,6,594.0,490.91,490.91,2025-10-31T21:45:00,,google,false,false,,,system,2025-10-18T20:45:00,system,false,[],False,
bookeo_copenhagen_000470,copenhagen,customer_hunteribarra_copenhagen_00470@example.com,Hunter Ibarra,(686)229-6610x35657,Northern Sauna Copenhagen,Sauna 90 min,2025-09-02T16:45:00,2025-10-31T16:45:00,completed,4,396.0,327.27,327.27,2025-10-31T18:15:00,,instagram,false,false,,,system,2025-09-02T16:45:00,system,false,[],False,
bookeo_copenhagen_000471,copenhagen,customer_emilyhenry_copenhagen_00471@example.com,Emily Henry,249-826-2735,Northern Sauna Copenhagen,Sauna 120 min,2025-09-26T16:30:00,2025-10-31T16:30:00,completed,3,297.0,245.45,245.45,2025-10-31T18:30:00,,google,false,false,,,system,2025-09-26T16:30:00,system,false,[],False,
bookeo_copenhagen_000472,copenhagen,customer_nicholashern_copenhagen_00472@example.com,Nicholas Hernandez,(264)360-9614x90910,Northern Sauna Copenhagen,Sauna 90 min,2025-10-28T16:45:00,2025-10-31T16:45:00,completed,3,297.0,245.45,245.45,2025-10-31T18:15:00,,gift_card,false,false,,,system,2025-10-28T16:45:00,system,false,[],False,
bookeo_gothenburg_000317,gothenburg,customer_henrywade_gothenburg_00317@example.com,Henry Wade,645-443-0017x84627,Northern Sauna Gothenburg,Sauna 120 min,2025-09-17T11:30:00,2025-10-31T11:30:00,completed,3,297.0,245.45,245.45,2025-10-31T13:30:00,,direct,false,false,,,system,2025-09-17T11:30:00,system,false,[],True,2026-09-09
bookeo_gothenburg_000318,gothenburg,customer_aprillucas_gothenburg_00318@example.com,April Lucas,(925)589-8730,Northern Sauna Gothenburg,Sauna 120 min,2025-10-25T20:45:00,2025-10-31T20:45:00,completed,2,198.0,163.64,163.64,2025-10-31T22:45:00,,newsletter,false,false,,,system,2025-10-25T20:45:00,system,false,[],False,
bookeo_gothenburg_000319,gothenburg,customer_jasonsanders_gothenburg_00319@example.com,Jason Sanders,001-669-210-7086x11713,Northern Sauna Gothenburg,Sauna 120 min,2025-10-12T14:30:00,2025-10-31T14:30:00,completed,6,594.0,490.91,490.91,2025-10-31T16:30:00,,,false,false,,,system,2025-10-12T14:30:00,system,false,[],True,2025-11-15
bookeo_gothenburg_000320,gothenburg,customer_heathersamps_gothenburg_00320@example.com,Heather Sampson,(842)727-6434x94652,Northern Sauna Gothenburg,Sauna 90 min,2025-09-08T14:15:00,2025-10-31T14:15:00,completed,3,297.0,245.45,245.45,2025-10-31T15:45:00,,facebook,false,false,,,system,2025-09-08T14:15:00,system,false,[],False,
bookeo_gothenburg_000321,gothenburg,customer_franciscolee_gothenburg_00321@example.com,Francisco Lee,974.711.6028x5953,Northern Sauna Gothenburg,Sauna 90 min,2025-09-03T19:45:00,2025-10-31T19:45:00,completed,2,198.0,163.64,163.64,2025-10-31T21:15:00,,referral,false,false,,,system,2025-09-03T19:45:00,system,false,[],True,2026-05-21
bookeo_gothenburg_000322,gothenburg,customer_markhoffman_gothenburg_00322@example.com,Mark Hoffman,892-604-1552x82301,Northern Sauna Gothenburg,Sauna 60 min,2025-09-08T15:15:00,2025-10-31T15:15:00,completed,6,594.0,490.91,490.91,2025-10-31T16:15:00,,affiliate,false,false,,,system,2025-09-08T15:15:00,system,false,[],True,2025-11-30
bookeo_stockholm_000711,stockholm,customer_aliciahopkin_stockholm_00711@example.com,Alicia Hopkins,+1-729-977-4443x3294,Northern Sauna Stockholm,Sauna 90 min,2025-10-14T13:45:00,2025-11-01T13:45:00,completed,5,495.0,409.09,409.09,2025-11-01T15:15:00,,gift_card,false,false,,,system,2025-10-14T13:45:00,system,false,[],False,
bookeo_stockholm_000712,stockholm,customer_tiffanyherma_stockholm_00712@example.com,Tiffany Herman,001-440-547-7246x497,Northern Sauna Stockholm,Sauna 120 min,2025-10-24T15:00:00,2025-11-01T15:00:00,completed,3,297.0,245.45,245.45,2025-11-01T17:00:00,,google,false,false,,,system,2025-10-24T15:00:00,system,false,[],False,
bookeo_stockholm_000713,stockholm,customer_elizabethhar_stockholm_00713@example.com,Elizabeth Hart,6676100997,Northern Sauna Stockholm,Sauna 60 min,2025-10-25T13:00:00,2025-11-01T13:00:00,completed,3,297.0,245.45,245.45,2025-11-01T14:00:00,,google,false,false,,,system,2025-10-25T13:00:00,system,false,[],False,
bookeo_stockholm_000714,stockholm,customer_misscarmenhu_stockholm_00714@example.com,Miss Carmen Hudson,764-721-2826,Northern Sauna Stockholm,Sauna 120 min,2025-10-08T15:15:00,2025-11-01T15:15:00,completed,5,495.0,409.09,409.09,2025-11-01T17:15:00,,instagram,false,false,,,system,2025-10-08T15:15:00,system,false,[],True,2026-04-30
bookeo_stockholm_000715,stockholm,customer_juliehampton_stockholm_00715@example.com,Julie Hampton,001-724-689-1055x79991,Northern Sauna Stockholm,Sauna 90 min,2025-09-11T13:00:00,2025-11-01T13:00:00,completed,3,297.0,245.45,245.45,2025-11-01T14:30:00,,google,false,false,,,system,2025-09-11T13:00:00,system,false,[],True,2026-10-31
bookeo_helsinki_000524,helsinki,customer_michaelbell_helsinki_00524@example.com,Michael Bell,(251)823-4344x0708,Northern Sauna Helsinki,Sauna 60 min,2025-10-09T18:00:00,2025-11-01T18:00:00,completed,5,495.0,409.09,409.09,2025-11-01T19:00:00,,instagram,false,false,,,system,2025-10-09T18:00:00,system,false,[],True,2025-11-20
bookeo_helsinki_000525,helsinki,customer_cindycase_helsinki_00525@example.com,Cindy Case,695.794.3578,Northern Sauna Helsinki,Sauna 60 min,2025-10-27T12:45:00,2025-11-01T12:45:00,no_show,4,396.0,327.27,327.27,2025-11-01T13:45:00,Member discount,facebook,false,false,,,system,2025-10-27T12:45:00,system,true,[],True,2025-12-29
bookeo_helsinki_000526,helsinki,customer_natalieclark_helsinki_00526@example.com,Natalie Clark,001-312-382-1112x642,Northern Sauna Helsinki,Sauna 60 min,2025-10-28T13:00:00,2025-11-01T13:00:00,completed,4,396.0,327.27,327.27,2025-11-01T14:00:00,Spring offer,direct,false,false,,,system,2025-10-28T13:00:00,system,false,[],True,2026-08-01
bookeo_helsinki_000527,helsinki,customer_dennissimpso_helsinki_00527@example.com,Dennis Simpson,+1-789-237-7070,Northern Sauna Helsinki,Sauna 120 min,2025-10-14T19:00:00,2025-11-01T19:00:00,completed,4,396.0,327.27,327.27,2025-11-01T21:00:00,,instagram,false,false,,,system,2025-10-14T19:00:00,system,false,[],True,2025-12-20
bookeo_oslo_000472,oslo,customer_marcarroyo_oslo_00472@example.com,Marc Arroyo,001-806-726-3276x2432,Northern Sauna Oslo,Sauna 90 min,2025-09-22T14:15:00,2025-11-01T14:15:00,completed,2,198.0,163.64,163.64,2025-11-01T15:45:00,,direct,false,false,,,system,2025-09-22T14:15:00,system,false,[],True,2025-11-14
bookeo_oslo_000473,oslo,customer_aaronmack_oslo_00473@example.com,Aaron Mack,+1-980-947-0789x379,Northern Sauna Oslo,Sauna 120 min,2025-09-24T19:45:00,2025-11-01T19:45:00,completed,3,297.0,245.45,245.45,2025-11-01T21:45:00,,gift_card,false,false,,,system,2025-09-24T19:45:00,system,false,[],False,
bookeo_oslo_000474,oslo,customer_carlawaller_oslo_00474@example.com,Carla Waller,699.796.3691,Northern Sauna Oslo,Sauna 120 min,2025-10-17T10:30:00,2025-11-01T10:30:00,completed,5,495.0,409.09,409.09,2025-11-01T12:30:00,,gift_card,false,false,,,system,2025-10-17T10:30:00,system,false,[],False,
bookeo_oslo_000475,oslo,customer_brianshelton_oslo_00475@example.com,Brian Shelton,001-483-885-7928,Northern Sauna Oslo,Sauna 90 min,2025-09-21T11:15:00,2025-11-01T11:15:00,completed,3,297.0,245.45,245.45,2025-11-01T12:45:00,,instagram,false,false,,,system,2025-09-21T11:15:00,system,false,[],False,
bookeo_oslo_000476,oslo,customer_nataliesmith_oslo_00476@example.com,Natalie Smith,(751)759-9527x47871,Northern Sauna Oslo,Sauna 60 min,2025-09-30T11:45:00,2025-11-01T11:45:00,canceled,1,99.0,81.82,0.0,2025-11-01T12:45:00,,instagram,false,true,2025-10-05T11:45:00,customer,system,2025-10-05T11:45:00,customer,false,[],True,2026-07-31
bookeo_copenhagen_000473,copenhagen,customer_cherylharris_copenhagen_00473@example.com,Cheryl Harris,+1-379-931-3475x6196,Northern Sauna Copenhagen,Sauna 60 min,2025-10-13T20:15:00,2025-11-01T20:15:00,completed,4,396.0,327.27,327.27,2025-11-01T21:15:00,Member discount,,false,false,,,system,2025-10-13T20:15:00,system,false,[],True,2026-06-17
bookeo_copenhagen_000474,copenhagen,customer_markthomas_copenhagen_00474@example.com,Mark Thomas,7009278649,Northern Sauna Copenhagen,Sauna 60 min,2025-10-21T11:30:00,2025-11-01T11:30:00,completed,3,297.0,245.45,245.45,2025-11-01T12:30:00,,google,false,false,,,system,2025-10-21T11:30:00,system,false,[],True,2025-11-03
bookeo_gothenburg_000323,gothenburg,customer_aaronmartine_gothenburg_00323@example.com,Aaron Martinez,(253)780-6319,Northern Sauna Gothenburg,Sauna 120 min,2025-10-15T17:45:00,2025-11-01T17:45:00,completed,2,198.0,163.64,163.64,2025-11-01T19:45:00,,google,false,false,,,system,2025-10-15T17:45:00,system,false,[],False,
bookeo_bergen_000347,bergen,customer_stacydavenpo_bergen_00347@example.com,Stacy Davenport,(893)928-7927x4622,Northern Sauna Bergen,Sauna 120 min,2025-09-12T13:15:00,2025-11-01T13:15:00,completed,2,198.0,163.64,163.64,2025-11-01T15:15:00,,instagram,false,false,,,system,2025-09-12T13:15:00,system,false,[],False,
bookeo_stockholm_000716,stockholm,customer_brandonburge_stockholm_00716@example.com,Brandon Burgess,(524)338-7207x579,Northern Sauna Stockholm,Sauna 120 min,2025-10-23T20:30:00,2025-11-02T20:30:00,completed,4,396.0,327.27,327.27,2025-11-02T22:30:00,,referral,false,false,,,system,2025-10-23T20:30:00,system,false,[],False,
bookeo_stockholm_000717,stockholm,customer_matthewking_stockholm_00717@example.com,Matthew King,+1-541-699-6459x624,Northern Sauna Stockholm,Sauna 120 min,2025-09-06T12:15:00,2025-11-02T12:15:00,completed,6,594.0,490.91,490.91,2025-11-02T14:15:00,,google,false,false,,,system,2025-09-06T12:15:00,system,false,[],False,
bookeo_stockholm_000718,stockholm,customer_kennethrando_stockholm_00718@example.com,Kenneth Randolph,(777)215-7368,Northern Sauna Stockholm,Sauna 90 min,2025-09-27T12:00:00,2025-11-02T12:00:00,completed,4,396.0,327.27,327.27,2025-11-02T13:30:00,,google,false,false,,,system,2025-09-27T12:00:00,system,false,[],True,2026-10-25
bookeo_stockholm_000719,stockholm,customer_amycraig_stockholm_00719@example.com,Amy Craig,+1-825-911-0318,Northern Sauna Stockholm,Sauna 60 min,2025-10-22T17:15:00,2025-11-02T17:15:00,completed,1,99.0,81.82,81.82,2025-11-02T18:15:00,Spring offer,direct,false,false,,,system,2025-10-22T17:15:00,system,false,[],False,
bookeo_stockholm_000720,stockholm,customer_albertkelly_stockholm_00720@example.com,Albert Kelly,844-956-6196,Northern Sauna Stockholm,Sauna 60 min,2025-10-07T10:30:00,2025-11-02T10:30:00,completed,1,99.0,81.82,81.82,2025-11-02T11:30:00,,google,false,false,,,system,2025-10-07T10:30:00,system,false,[],True,2026-03-25
bookeo_stockholm_000721,stockholm,customer_rebeccaschmi_stockholm_00721@example.com,Rebecca Schmitt,001-950-843-4010x2655,Northern Sauna Stockholm,Sauna 120 min,2025-09-04T16:45:00,2025-11-02T16:45:00,completed,2,198.0,163.64,163.64,2025-11-02T18:45:00,,instagram,false,false,,,system,2025-09-04T16:45:00,system,false,[],False,
bookeo_stockholm_000722,stockholm,customer_juliabarnes_stockholm_00722@example.com,Julia Barnes,+1-265-873-2977x4105,Northern Sauna Stockholm,Sauna 90 min,2025-10-03T20:45:00,2025-11-02T20:45:00,completed,2,198.0,163.64,163.64,2025-11-02T22:15:00,,,false,false,,,system,2025-10-03T20:45:00,system,false,[],True,2026-01-16
bookeo_helsinki_000528,helsinki,customer_lisasparks_helsinki_00528@example.com,Lisa Sparks,001-823-330-9462x1470,Northern Sauna Helsinki,Sauna 90 min,2025-09-29T19:15:00,2025-11-02T19:15:00,completed,3,297.0,245.45,245.45,2025-11-02T20:45:00,,direct,false,false,,,system,2025-09-29T19:15:00,system,false,[],False,
bookeo_helsinki_000529,helsinki,customer_tiffanycook_helsinki_00529@example.com,Tiffany Cook,330.853.4289x078,Northern Sauna Helsinki,Sauna 60 min,2025-10-14T17:45:00,2025-11-02T17:45:00,completed,4,396.0,327.27,327.27,2025-11-02T18:45:00,,affiliate,false,false,,,system,2025-10-14T17:45:00,system,false,[],False,
bookeo_helsinki_000530,helsinki,customer_dalemichael_helsinki_00530@example.com,Dale Michael,+1-261-550-7106x6169,Northern Sauna Helsinki,Sauna 60 min,2025-10-18T20:30:00,2025-11-02T20:30:00,completed,3,297.0,245.45,245.45,2025-11-02T21:30:00,,facebook,false,false,,,system,2025-10-18T20:30:00,system,false,[],True,2026-08-05
bookeo_helsinki_000531,helsinki,customer_sergiobrown_helsinki_00531@example.com,Sergio Brown,001-804-511-7977,Northern Sauna Helsinki,Sauna 90 min,2025-10-29T17:45:00,2025-11-02T17:45:00,completed,4,396.0,327.27,327.27,2025-11-02T19:15:00,Spring offer,referral,false,false,,,system,2025-10-29T17:45:00,system,false,[],True,2026-05-28
bookeo_helsinki_000532,helsinki,customer_kennethmitch_helsinki_00532@example.com,Kenneth Mitchell,409.496.0874x961,Northern Sauna Helsinki,Sauna 60 min,2025-10-04T15:45:00,2025-11-02T15:45:00,completed,4,396.0,327.27,327.27,2025-11-02T16:45:00,,newsletter,false,false,,,system,2025-10-04T15:45:00,system,false,[],True,2026-03-14
bookeo_helsinki_000533,helsinki,customer_tararobinson_helsinki_00533@example.com,Tara Robinson,978.784.7798x88243,Northern Sauna Helsinki,Sauna 120 min,2025-09-08T20:00:00,2025-11-02T20:00:00,completed,3,297.0,245.45,245.45,2025-11-02T22:00:00,,referral,false,false,,,system,2025-09-08T20:00:00,system,false,[],False,
bookeo_helsinki_000534,helsinki,customer_victoriayang_helsinki_00534@example.com,Victoria Yang,+1-262-974-8230,Northern Sauna Helsinki,Sauna 120 min,2025-10-10T13:45:00,2025-11-02T13:45:00,completed,3,297.0,245.45,245.45,2025-11-02T15:45:00,,instagram,false,false,,,system,2025-10-10T13:45:00,system,false,[],True,2026-01-08
bookeo_helsinki_000535,helsinki,customer_frederickfre_helsinki_00535@example.com,Frederick Freeman,995-301-3367x21156,Northern Sauna Helsinki,Sauna 120 min,2025-10-05T20:15:00,2025-11-02T20:15:00,completed,6,594.0,490.91,490.91,2025-11-02T22:15:00,,gift_card,false,false,,,system,2025-10-05T20:15:00,system,false,[],False,
bookeo_helsinki_000536,helsinki,customer_josephescoba_helsinki_00536@example.com,Joseph Escobar,(846)749-1371,Northern Sauna Helsinki,Sauna 120 min,2025-10-22T19:30:00,2025-11-02T19:30:00,completed,1,99.0,81.82,81.82,2025-11-02T21:30:00,Member discount,referral,false,false,,,system,2025-10-22T19:30:00,system,false,[],True,2026-03-02
bookeo_oslo_000477,oslo,customer_donaldbowman_oslo_00477@example.com,Donald Bowman,+1-731-359-6378x13191,Northern Sauna Oslo,Sauna 120 min,2025-10-25T19:45:00,2025-11-02T19:45:00,completed,4,396.0,327.27,327.27,2025-11-02T21:45:00,,instagram,false,false,,,system,2025-10-25T19:45:00,system,false,[],True,2026-03-14
bookeo_oslo_000478,oslo,customer_angelaallen_oslo_00478@example.com,Angela Allen,001-600-647-9046,Northern Sauna Oslo,Sauna 120 min,2025-10-08T20:15:00,2025-11-02T20:15:00,completed,4,396.0,327.27,327.27,2025-11-02T22:15:00,Spring offer,google,false,false,,,system,2025-10-08T20:15:00,system,false,[],True,2026-08-25
bookeo_copenhagen_000475,copenhagen,customer_amyreed_copenhagen_00475@example.com,Amy Reed,+1-915-319-3942,Northern Sauna Copenhagen,Sauna 90 min,2025-09-20T11:00:00,2025-11-02T11:00:00,completed,2,198.0,163.64,163.64,2025-11-02T12:30:00,,,false,false,,,system,2025-09-20T11:00:00,system,false,[],False,
bookeo_copenhagen_000476,copenhagen,customer_drvanessadea_copenhagen_00476@example.com,Dr. Vanessa Dean DDS,(389)800-9860x68144,Northern Sauna Copenhagen,Sauna 90 min,2025-10-13T18:00:00,2025-11-02T18:00:00,completed,2,198.0,163.64,163.64,2025-11-02T19:30:00,,instagram,false,false,,,system,2025-10-13T18:00:00,system,false,[],True,2026-02-05
bookeo_copenhagen_000477,copenhagen,customer_jessicasharp_copenhagen_00477@example.com,Jessica Sharp,817-972-9420,Northern Sauna Copenhagen,Sauna 90 min,2025-09-10T15:00:00,2025-11-02T15:00:00,canceled,1,99.0,81.82,0.0,2025-11-02T16:30:00,,google,false,true,2025-09-14T15:00:00,customer,system,2025-09-14T15:00:00,customer,false,[],False,
bookeo_copenhagen_000478,copenhagen,customer_waynepeterso_copenhagen_00478@example.com,Wayne Peterson,658.224.0497x79572,Northern Sauna Copenhagen,Sauna 90 min,2025-10-19T20:30:00,2025-11-02T20:30:00,completed,2,198.0,163.64,163.64,2025-11-02T22:00:00,Spring offer,facebook,false,false,,,system,2025-10-19T20:30:00,system,false,[],True,2026-07-30
bookeo_gothenburg_000324,gothenburg,customer_anthonymille_gothenburg_00324@example.com,Anthony Miller,886-417-5989,Northern Sauna Gothenburg,Sauna 60 min,2025-09-03T14:30:00,2025-11-02T14:30:00,completed,3,297.0,245.45,245.45,2025-11-02T15:30:00,Spring offer,newsletter,false,false,,,system,2025-09-03T14:30:00,system,false,[],False,
bookeo_gothenburg_000325,gothenburg,customer_melissabisho_gothenburg_00325@example.com,Melissa Bishop,+1-376-241-9495x8325,Northern Sauna Gothenburg,Sauna 90 min,2025-09-29T20:30:00,2025-11-02T20:30:00,completed,2,198.0,163.64,163.64,2025-11-02T22:00:00,,instagram,false,false,,,system,2025-09-29T20:30:00,system,false,[],False,
bookeo_bergen_000348,bergen,customer_chadcallahan_bergen_00348@example.com,Chad Callahan,(633)449-2277x7085,Northern Sauna Bergen,Sauna 120 min,2025-09-08T15:15:00,2025-11-02T15:15:00,completed,3,297.0,245.45,245.45,2025-11-02T17:15:00,,instagram,false,false,,,system,2025-09-08T15:15:00,system,false,[],True,2026-05-19
bookeo_bergen_000349,bergen,customer_christopherj_bergen_00349@example.com,Christopher Jensen,001-355-343-4482x1380,Northern Sauna Bergen,Sauna 120 min,2025-09-25T14:30:00,2025-11-02T14:30:00,completed,2,198.0,163.64,163.64,2025-11-02T16:30:00,,,false,false,,,system,2025-09-25T14:30:00,system,false,[],False,
bookeo_bergen_000350,bergen,customer_scottwoods_bergen_00350@example.com,Scott Woods,+1-541-951-3985x532,Northern Sauna Bergen,Sauna 60 min,2025-10-15T10:15:00,2025-11-02T10:15:00,completed,2,198.0,163.64,163.64,2025-11-02T11:15:00,,instagram,false,false,,,system,2025-10-15T10:15:00,system,false,[],False,
bookeo_bergen_000351,bergen,customer_jonathanlewi_bergen_00351@example.com,Jonathan Lewis,431.375.2523x2434,Northern Sauna Bergen,Sauna 60 min,2025-10-24T17:15:00,2025-11-02T17:15:00,completed,3,297.0,245.45,245.45,2025-11-02T18:15:00,,direct,false,false,,,system,2025-10-24T17:15:00,system,false,[],False,
bookeo_stockholm_000723,stockholm,customer_laurasalinas_stockholm_00723@example.com,Laura Salinas,296.856.2807x3350,Northern Sauna Stockholm,Sauna 120 min,2025-11-01T19:30:00,2025-11-03T19:30:00,completed,3,297.0,245.45,245.45,2025-11-03T21:30:00,,google,false,false,,,system,2025-11-01T19:30:00,system,false,[],True,2026-09-16
bookeo_stockholm_000724,stockholm,customer_shannonnguye_stockholm_00724@example.com,Shannon Nguyen,480-748-2940x78286,Northern Sauna Stockholm,Sauna 60 min,2025-09-26T11:00:00,2025-11-03T11:00:00,completed,4,396.0,327.27,327.27,2025-11-03T12:00:00,,google,false,false,,,system,2025-09-26T11:00:00,system,false,[],False,
